strain,accession,subtype,date,host,country,region,species,broad,order
#A_Equine_Sweden_SVA111208SZ0077VIR167906_2011|2011-12-07,EPI620258,H3N8,2011-12-07,Equine,Sweden,Europe,Equine,equine,Equine
A/equine/Fontainbleu/1/1979|1979-01-01,EPI154010,H3N8,1979-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Fontainebleau/1/1979|1979-01-01,CY032405,H3N8,1979-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Fontainebleau/1/1983|1983-01-01,KY241299,H3N8,1983-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Fontainebleau/1976|1976-01-01,M24723,H3N8,1976-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1967|1967-01-01,EPI159280,H3N8,1967-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1973|1973-01-01,KY241295,H3N8,1973-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1976|1976-01-01,EPI130345,H3N8,1976-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1985|1985-01-01,KY241302,H3N8,1985-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1986|1986-01-01,KY241305,H3N8,1986-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1987|1987-01-01,KY241306,H3N8,1987-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/1/1991|1991-01-01,KY241307,H3N8,1991-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/179578/2004|2004-01-01,JN084428,H3N8,2004-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/2/1985|1985-01-01,KY241303,H3N8,1985-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/France/3/1985|1985-01-01,KY241304,H3N8,1985-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Gansu/7/2008|2008-01-01,EPI186854,H3N8,2008-01-01,Equine,China,China,Equine,equine,Equine
A/equine/Genille/3/2007|2007-05-01,JX091753,H3N8,2007-05-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Georgia/1/1981|1981-01-01,EPI77862,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/1/21|2021-02-25,EPI2199430,H3N8,2021-02-25,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/10/1981|1981-01-01,EPI77919,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/121362-16/2016|2016-02-01,MF173124,H3N8,2016-02-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/13/1981|1981-01-01,EPI77938,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/3/1981|1981-01-01,EPI77881,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Georgia/9/1981|1981-01-01,EPI77900,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Germany/1/2006|2006-01-01,JN084431,H3N8,2006-01-01,Equine,Germany,Europe,Equine,equine,Equine
A/equine/Giberville/1/2008|2008-04-01,JX091757,H3N8,2008-04-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Gironde/1/2014|2014-01-01,KY241319,H3N8,2014-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Gloucestershire/1/2014|2014-11-27,EPI821297,H3N8,2014-11-27,Equine,United Kingdom,Europe,Equine,equine,Equine
A/Equine/Gloucestershire/2/16|2016-12-01,EPI957813,H3N8,2016-12-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/Equine/Gloucestershire/3/16|2016-12-01,EPI957816,H3N8,2016-12-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Grobois/1/1998|1998-01-01,FJ195452,H3N8,1998-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/1/1984|1984-01-01,KY241301,H3N8,1984-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/1/1993|1993-01-01,KY241308,H3N8,1993-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/1/1997|1997-01-01,KY241309,H3N8,1997-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/1/1999|1999-01-01,KY241310,H3N8,1999-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/1/2003|2003-01-01,KY241313,H3N8,2003-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/13/2009|2009-02-01,JX091759,H3N8,2009-02-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Grosbois/2/1999|1999-01-01,KY241311,H3N8,1999-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Guangxi/1/2008|2008-10-28,EPI573752,H3N8,2008-10-28,Equine,China,China,Equine,equine,Equine
A/equine/Guelph/06-28865/2006|2006-04-01,EU855744,H3N8,2006-04-01,Equine,Canada,North America,Equine,equine,Equine
A/equine/Guelph/G03-0250/2003|2003-05-23,EU855743,H3N8,2003-05-23,Equine,Canada,North America,Equine,equine,Equine
A/equine/Guelph/G03-55399/2003|2003-11-15,EU855741,H3N8,2003-11-15,Equine,Canada,North America,Equine,equine,Equine
A/equine/Guelph/G04-54701/2004|2004-11-18,EU855742,H3N8,2004-11-18,Equine,Canada,North America,Equine,equine,Equine
A/equine/Guerande/3/2009|2009-11-01,JX091781,H3N8,2009-11-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Hamburg/2010|2010-05-01,CY092814,H3N8,2010-05-01,Equine,Germany,Europe,Equine,equine,Equine
A/equine/Hampshire/1/2010|2010-09-01,KF026382,H3N8,2010-09-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Hampshire/2/2010|2010-09-01,KF026383,H3N8,2010-09-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Hampshire/3/2016|2016-06-16,EPI824114,H3N8,2016-06-16,Equine,United Kingdom,Europe,Equine,equine,Equine
A/Equine/Hampshire/4/2016|2016-06-15,EPI957606,H3N8,2016-06-15,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Hawick/1/2008|2008-06-01,GU045274,H3N8,2008-06-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Heilongjiang/1/2010|2010-06-05,EPI352393,H3N8,2010-06-05,Equine,China,China,Equine,equine,Equine
A/equine/Heilongjiang/1/2011|2011-04-16,JQ265983,H3N8,2011-04-16,Equine,China,China,Equine,equine,Equine
A/equine/Heilongjiang/10/2008|2008-01-01,EU794511,H3N8,2008-01-01,Equine,China,China,Equine,equine,Equine
A/equine/Heilongjiang/SS1/2013|2013-02-01,KC986390,H3N8,2013-02-01,Equine,China,China,Equine,equine,Equine
A/equine/Herbern/1/2013|2013-07-04,KF495997,H3N8,2013-07-04,Equine,Germany,Europe,Equine,equine,Equine
A/equine/Herefordshire/1/2009|2009-08-01,GU045269,H3N8,2009-08-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Herouvillette/12/2009|2009-02-01,JX091761,H3N8,2009-02-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Hertfordshire/05024/2019|2019-02-11,EPI1544954,H3N8,2019-02-11,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Himachal_Pradesh/CMVL-YOL2/2008|2008-06-26,EPI621743,H3N8,2008-06-26,Equine,India,South Asia,Equine,equine,Equine
A/equine/Hissar/CMVL-HSR4/2008|2008-06-25,CY053758,H3N8,2008-06-25,Equine,India,South Asia,Equine,equine,Equine
A/equine/Hokkaido/I828/2008|2008-01-01,EPI240682,H3N8,2008-01-01,Equine,Japan,Japan Korea,Equine,equine,Equine
A/equine/Holland/1/1995|1995-01-01,JN084435,H3N8,1995-01-01,Equine,Netherlands,Europe,Equine,equine,Equine
A/equine/Hong_Kong/1/92|1992-01-01,EPI129223,H3N8,1992-01-01,Equine,Hong Kong,China,Equine,equine,Equine
A/equine/Hong_Kong/J/1992|1992-01-01,L27597,H3N8,1992-01-01,Equine,Hong Kong,China,Equine,equine,Equine
A/equine/Horsham/1/2007|2007-02-01,FJ195411,H3N8,2007-02-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Hotot-en-Auge/4/2009|2009-03-01,JX091765,H3N8,2009-03-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Hracina/1/1988|1988-01-01,JN084400,H3N8,1988-01-01,Equine,Croatia,Europe,Equine,equine,Equine
A/equine/Huabei/1/2007|2007-12-03,EPI243547,H3N8,2007-12-03,Equine,China,China,Equine,equine,Equine
A/equine/Hubei/6/2008|2008-01-01,EPI186862,H3N8,2008-01-01,Equine,China,China,Equine,equine,Equine
A/equine/Hyogo/1/2008|2008-03-11,AB435161,H3N8,2008-03-11,Equine,Japan,Japan Korea,Equine,equine,Equine
A/equine/Ibadan/6/91|1991-01-01,EPI239849,H3N8,1991-01-01,Equine,Nigeria,Africa,Equine,equine,Equine
A/equine/Ibadan/9/91|1991-01-01,EPI239850,H3N8,1991-01-01,Equine,Nigeria,Africa,Equine,equine,Equine
A/equine/Ibaraki/1/07|2007-08-21,AB360549,H3N8,2007-08-21,Equine,Japan,Japan Korea,Equine,equine,Equine
A/equine/Ibaraki/1/2007|2007-08-01,EPI1172962,H3N8,2007-08-01,Equine,Japan,Japan Korea,Equine,equine,Equine
A/equine/Idaho/1/2020|2020-10-14,EPI2201464,H3N8,2020-10-14,Equine,Usa,North America,Equine,equine,Equine
A/equine/Idaho/37875/1991|1991-01-01,CY018869,H3N8,1991-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Inner_Mongolia/8/2008|2008-01-01,EPI186886,H3N8,2008-01-01,Equine,China,China,Equine,equine,Equine
A/equine/Iowa/1/2021|2021-04-27,OQ426556,H3N8,2021-04-27,Equine,Usa,North America,Equine,equine,Equine
A/equine/Iowa/1/21|2021-04-27,EPI2199432,H3N8,2021-04-27,Equine,Usa,North America,Equine,equine,Equine
A/equine/Isere1/1/2000|2000-01-01,JN084440,H3N8,2000-01-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Italy/1062/1991|1991-01-01,EPI153978,H3N8,1991-01-01,Equine,Italy,Europe,Equine,equine,Equine
A/equine/Italy/1199/1992|1992-01-01,EPI153946,H3N8,1992-01-01,Equine,Italy,Europe,Equine,equine,Equine
A/equine/Italy/6377/2004|2004-01-01,JN084429,H3N8,2004-01-01,Equine,Italy,Europe,Equine,equine,Equine
A/equine/Italy/788/91|1991-01-01,EF541443,H3N8,1991-01-01,Equine,Italy,Europe,Equine,equine,Equine
A/equine/Italy/824/1991|1991-01-01,CY032333,H3N8,1991-01-01,Equine,Italy,Europe,Equine,equine,Equine
A/equine/Ittlingen/1/2011|2011-11-01,CY107012,H3N8,2011-11-01,Equine,Germany,Europe,Equine,equine,Equine
A/equine/Jammu_and_Kashmir/CMVL-LEH4/2008|2008-06-25,EPI621730,H3N8,2008-06-25,Equine,India,South Asia,Equine,equine,Equine
A/equine/Jammu_and_Kashmir/CMVL-LEH6/2008|2008-06-25,EPI621736,H3N8,2008-06-25,Equine,India,South Asia,Equine,equine,Equine
A/equine/Jilin/1/1989|1989-01-01,EPI130279,H3N8,1989-01-01,Equine,China,China,Equine,equine,Equine
A/equine/Johannesburg/1/1986|1986-01-01,EPI156257,H3N8,1986-01-01,Equine,South Africa,Africa,Equine,equine,Equine
A/equine/Jouars/4/2006|2006-05-01,JX091752,H3N8,2006-05-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Kanazawa/1/2007|2007-01-01,AB369862,H3N8,2007-01-01,Equine,Japan,Japan Korea,Equine,equine,Equine
A/equine/Katra-Jammu/6/2008|2008-06-01,EPI265942,H3N8,2008-06-01,Equine,India,South Asia,Equine,equine,Equine
A/Equine/Kent/1/15|2015-10-06,EPI873593,H3N8,2015-10-06,Equine,United Kingdom,Europe,Equine,equine,Equine
A/Equine/Kent/1/16|2016-06-21,EPI957608,H3N8,2016-06-21,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Kent/1/2011|2011-10-01,KF026387,H3N8,2011-10-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Kent/1/2014|2014-10-31,EPI839721,H3N8,2014-10-31,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Kent/1/2015|2015-10-07,EPI673530,H3N8,2015-10-07,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Kentucky/1/11|2011-01-01,EPI584278,H3N8,2011-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1978|1978-01-01,CY028796,H3N8,1978-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1981|1981-01-01,U58195,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1986|1986-01-01,CY030093,H3N8,1986-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1987|1987-01-01,EPI129740,H3N8,1987-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1990|1990-01-01,L39915,H3N8,1990-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1991|1991-01-01,L39918,H3N8,1991-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1992|1992-01-01,L39917,H3N8,1992-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1993|1993-01-01,JN084405,H3N8,1993-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1994|1994-01-01,L39914,H3N8,1994-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1995|1995-01-01,EPI1619813,H3N8,1995-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1996|1996-01-01,AF197248,H3N8,1996-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1997|1997-01-01,AF197249,H3N8,1997-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1998|1998-01-01,AF197241,H3N8,1998-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/1999|1999-01-01,MF182439,H3N8,1999-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/2009|2009-02-01,CY054292,H3N8,2009-02-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/2011|2011-05-01,KF026400,H3N8,2011-05-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/2012|2012-01-01,KF026407,H3N8,2012-01-01,Equine,Usa,North America,Equine,equine,Equine
A/Equine/Kentucky/1/2014|2014-11-06,EPI687835,H3N8,2014-11-06,Equine,Usa,North America,Equine,equine,Equine
a/equine/Kentucky/1/22|2022-01-28,EPI2198940,H3N8,2022-01-28,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/81|1981-01-01,EPI130955,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/90|1990-01-01,EPI129321,H3N8,1990-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1/92|1992-01-01,EPI129325,H3N8,1992-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/1277/1990|1990-01-01,CY030133,H3N8,1990-01-01,Equine,Usa,North America,Equine,equine,Equine
a/equine/Kentucky/2/19|2019-09-24,EPI2208332,H3N8,2019-09-24,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/1980|1980-01-01,EPI156241,H3N8,1980-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/1981|1981-01-01,CY028820,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/1986|1986-01-01,EPI129738,H3N8,1986-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/1987|1987-01-01,CY031538,H3N8,1987-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/2012|2012-09-01,KF026408,H3N8,2012-09-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/2/2020|2020-08-31,EPI2201466,H3N8,2020-08-31,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/211/1987|1987-01-01,GU052337,H3N8,1987-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/3/1981|1981-01-01,EPI133028,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/3/1986|1986-01-01,EPI153850,H3N8,1986-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/3/2012|2012-09-01,KF026409,H3N8,2012-09-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/3/21|2021-06-24,EPI2199434,H3N8,2021-06-24,Equine,Usa,North America,Equine,equine,Equine
a/equine/Kentucky/3/22|2022-02-07,EPI2198941,H3N8,2022-02-07,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/1980|1980-01-01,CY028804,H3N8,1980-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/2001|2001-01-01,JN084420,H3N8,2001-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/2004|2004-01-01,JN084425,H3N8,2004-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/2007|2007-01-01,FJ195404,H3N8,2007-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/2011|2011-09-01,KF026401,H3N8,2011-09-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/2020|2020-12-31,EPI2201467,H3N8,2020-12-31,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/4/21|2021-10-11,EPI2199435,H3N8,2021-10-11,Equine,Usa,North America,Equine,equine,Equine
a/equine/Kentucky/4/22|2022-02-23,EPI2198942,H3N8,2022-02-23,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/5/02|2002-01-01,EPI25742,H3N8,2002-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/5/2002|2002-01-01,AY855341,H3N8,2002-01-01,Equine,Usa,North America,Equine,equine,Equine
a/equine/Kentucky/5/22|2022-02-28,EPI2198944,H3N8,2022-02-28,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/692/1988|1988-01-01,EPI133104,H3N8,1988-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/694/1988|1988-01-01,EPI133123,H3N8,1988-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/698/1988|1988-01-01,EPI133142,H3N8,1988-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/7/2007|2007-07-01,FJ195405,H3N8,2007-07-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/8/1994|1994-01-01,CY030181,H3N8,1994-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/8/2004|2004-01-01,JN084443,H3N8,2004-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/9/1995|1995-01-01,AF197247,H3N8,1995-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/9/2004|2004-01-01,FJ195451,H3N8,2004-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/bitter_boredom5/1976|1976-01-01,EPI77843,H3N8,1976-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/magnificent_genius1/1981|1981-01-01,EPI77957,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/pass_the_pepper1/1976|1976-01-01,EPI77824,H3N8,1976-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kentucky/Rosie100/1981|1981-01-01,CY030743,H3N8,1981-01-01,Equine,Usa,North America,Equine,equine,Equine
A/equine/Kildare/1/1989|1989-08-01,JN222941,H3N8,1989-08-01,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/1/1992|1992-01-01,JN084402,H3N8,1992-01-01,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/1/2007|2007-08-02,EPI347151,H3N8,2007-08-02,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/1/2010|2010-11-08,KC871536,H3N8,2010-11-08,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/1/2012|2012-10-09,KC871556,H3N8,2012-10-09,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/1/2014|2014-11-24,MG586808,H3N8,2014-11-24,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/2/2010|2010-12-07,KC871537,H3N8,2010-12-07,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/2/2012|2012-10-09,KC871557,H3N8,2012-10-09,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/3/2010|2010-12-07,KC871538,H3N8,2010-12-07,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/3/2012|2012-10-09,KC871558,H3N8,2012-10-09,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/4/2010|2010-12-07,KC871539,H3N8,2010-12-07,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/4/2012|2012-10-12,KC871559,H3N8,2012-10-12,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/5/2010|2010-12-07,KC871540,H3N8,2010-12-07,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/5/2012|2012-10-12,KC871560,H3N8,2012-10-12,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/6/2010|2010-12-10,KC871541,H3N8,2010-12-10,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/7/2010|2010-12-10,KC871542,H3N8,2010-12-10,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/8/2010|2010-12-10,KC871543,H3N8,2010-12-10,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kildare/9/2010|2010-12-10,KC871544,H3N8,2010-12-10,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/1/2012|2012-01-19,KC871547,H3N8,2012-01-19,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/1/2014|2014-12-08,MG586810,H3N8,2014-12-08,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/1/2015|2015-01-07,MG586815,H3N8,2015-01-07,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/2/2012|2012-01-23,KC871548,H3N8,2012-01-23,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/2/2014|2014-12-08,EPI1223885,H3N8,2014-12-08,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/2011|2011-06-23,KC871545,H3N8,2011-06-23,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/3/2012|2012-01-23,KC871549,H3N8,2012-01-23,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/3/2014|2014-12-11,EPI1223886,H3N8,2014-12-11,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/4/2012|2012-01-23,KC871550,H3N8,2012-01-23,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/4/2014|2014-12-18,MG586811,H3N8,2014-12-18,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/5/2012|2012-01-26,KC871551,H3N8,2012-01-26,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/5/2014|2014-12-18,EPI1223887,H3N8,2014-12-18,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kilkenny/6/2014|2014-12-23,EPI1223888,H3N8,2014-12-23,Equine,Ireland,Europe,Equine,equine,Equine
A/equine/Kostanay/09/2012|2012-09-01,EPI558698,H3N8,2012-09-01,Equine,Kazakhstan,West Asia,Equine,equine,Equine
A/equine/Kostanay/9/2012|2012-09-01,KP202380,H3N8,2012-09-01,Equine,Kazakhstan,West Asia,Equine,equine,Equine
A/equine/Kyonggi/SA1/2011|2011-07-01,JX844146,H3N8,2011-07-01,Equine,South Korea,Japan Korea,Equine,equine,Equine
A/equine/L-Isle-sur-Tarn-2/1/2009|2009-05-01,JX091774,H3N8,2009-05-01,Equine,France,Europe,Equine,equine,Equine
A/equine/La-Baule/1/2010|2010-06-01,JX091784,H3N8,2010-06-01,Equine,France,Europe,Equine,equine,Equine
A/equine/La-Rouquette/1/2009|2009-05-01,JX091773,H3N8,2009-05-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Lambourn/1/1993|1993-01-01,JN084404,H3N8,1993-01-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lambourn/22778/92|1992-01-01,D30685,H3N8,1992-01-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lamorlaye/1/2008|2008-04-01,JX091756,H3N8,2008-04-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Lanark/1/2005|2005-01-01,EF541437,H3N8,2005-01-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanark/1/2006|2006-08-01,FJ195400,H3N8,2006-08-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/09|2009-09-01,EPI584195,H3N8,2009-09-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/1/2008|2008-05-01,GU045275,H3N8,2008-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/1/2009|2009-10-01,CY054285,H3N8,2009-10-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/1/2010|2010-08-01,KF026380,H3N8,2010-08-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/1/2011|2011-08-01,KF026385,H3N8,2011-08-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/2/2008|2008-05-01,GU045276,H3N8,2008-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/2/2011|2011-09-01,KF026386,H3N8,2011-09-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/2/2015|2015-07-02,EPI650053,H3N8,2015-07-02,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/3/2008|2008-05-01,GU045277,H3N8,2008-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/5/2008|2008-05-01,GU045278,H3N8,2008-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lanarkshire/6/2008|2008-05-01,GU045279,H3N8,2008-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/Equine/Lancashire/1/16|2016-11-03,EPI957669,H3N8,2016-11-03,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Lancashire/76/2020|2020-12-01,EPI1867202,H3N8,2020-12-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/LaPlata/1/1993|1993-01-01,D30686,H3N8,1993-01-01,Equine,Spain,Europe,Equine,equine,Equine
A/equine/Le-Pin-au-Haras/4/2008|2008-06-01,JX091758,H3N8,2008-06-01,Equine,France,Europe,Equine,equine,Equine
A/equine/Leicestershire/1/2000|2000-05-01,EF541436,H3N8,2000-05-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Leicestershire/1/2008|2008-04-01,GU045280,H3N8,2008-04-01,Equine,United Kingdom,Europe,Equine,equine,Equine
A/equine/Leicestershire/1/2015|2015-04-22,EPI687475,H3N8,2015-04-22,Equine,United Kingdom,Europe,Equine,equine,Equine
